,Image,F1,Jaccard,Recall,Precision
337,380.png,0.28237810856582585,0.16440062272963155,0.19246658566221142,0.5299431247909
338,1407.png,0.8298068077276909,0.7091194968553459,0.8010657193605684,0.8606870229007634
339,3167.png,0.9663055424713456,0.9348077039917371,0.954940417080437,0.9779444479755927
340,1819.png,0.0,0.0,0.0,0.0
341,302.png,0.9376693766937669,0.8826530612244898,0.9807256235827665,0.8982346832814122
342,1888.png,0.97961277086806,0.9600402111083187,0.9757343550446999,0.9835221421215242
343,2026.png,0.9323384771917923,0.8732528589580686,0.9090608465608465,0.9568395405499478
344,1512.png,0.0,0.0,0.0,0.0
345,460.png,0.9444708115804462,0.8947841726618705,0.965082444228904,0.9247211895910781
346,1959.png,0.9579811268558079,0.9193510324483776,0.9711454568116664,0.9451689209680354
347,1710.png,0.9238607098869108,0.8584954739361149,0.8781863658134214,0.974546743046123
348,2867.png,0.8764705882352941,0.7801047120418848,0.8020334928229665,0.9661383285302594
349,1519.png,0.9547948784949046,0.9135,0.9461418953909891,0.9636075949367089
350,2990.png,0.9751048951048952,0.9514192139737991,0.9698599647593434,0.9804068622855536
351,1069.png,0.5285285285285285,0.35918367346938773,1.0,0.35918367346938773
352,1228.png,0.1570113697888468,0.08519388954171563,0.7754010695187166,0.08734939759036145
353,2525.png,0.8969414893617021,0.8131404460518384,0.954031117397454,0.8462986198243413
354,1011.png,0.8007727923786682,0.6677406810732737,0.677870516580194,0.9781105053299699
355,1401.png,0.6556213017751479,0.4876760563380282,0.9310924369747899,0.5059360730593607
356,637.png,0.9672969966629588,0.9366652305040931,0.9535087719298245,0.981489841986456
357,2266.png,0.5946625932249079,0.4231457800511509,0.8305722891566265,0.46312106368089573
358,2400.png,0.9052596089008768,0.8269171542962734,0.8467360454115421,0.9724737413980442
359,3201.png,0.8975834292289987,0.81419624217119,0.9512195121951219,0.8496732026143791
360,3595.png,0.9577689992475545,0.9189603826369461,0.9405190726886488,0.9756635048385551
361,2742.png,0.9577981651376146,0.9190140845070423,0.9666666666666667,0.9490909090909091
362,777.png,0.9708402106421441,0.9433328241942874,0.9761340287656077,0.965603502188868
363,2411.png,0.9380173632142137,0.8832699619771863,0.938680674815638,0.9373549883990719
364,1380.png,0.9519846350832266,0.9083689676237019,0.9477374123645634,0.9562700964630225
365,1942.png,0.9009433962264151,0.8197424892703863,0.8286334056399133,0.9870801033591732
366,2897.png,0.9649415692821368,0.932258064516129,0.9504174045029092,0.9799165362545644
367,604.png,0.0,0.0,0.0,0.0
368,3048.png,0.9301696326360704,0.869455252918288,0.9730023949488352,0.8909489633173844
369,3117.png,0.8053650908216048,0.6741516463598832,0.6877953564824327,0.9714161346488682
370,3406.png,0.9298995992976454,0.8689835072366207,0.8739844278943805,0.9934583934583935
371,1716.png,0.9569051030530145,0.9173710904480136,0.9717931497649429,0.9424663482414243
372,3707.png,0.8453441295546558,0.7321178120617111,0.7903103709311128,0.9086161879895561
373,1743.png,0.002466091245376079,0.0012345679012345679,0.0018281535648994515,0.003787878787878788
374,2815.png,0.8313794350049062,0.7114194802899063,0.7534400449311991,0.9273041474654378
375,2930.png,0.9785031475868501,0.9579110745914361,0.9738258771115649,0.9832255646143754
376,1989.png,0.9498151082937136,0.9044265593561368,0.9803707742639041,0.9211065573770492
377,3193.png,0.9155962445700406,0.8443314955203308,0.8832116788321168,0.9504460822342902
378,3130.png,0.8789711836151465,0.784075458871516,0.9145604123302606,0.8460480469466349
379,3323.png,0.9427664251404381,0.8917295549052826,0.9155597722960152,0.9716395368350395
380,3973.png,0.904035874439462,0.8248772504091653,0.8303130148270181,0.9921259842519685
381,1696.png,0.18096202531645572,0.09948226910872349,0.09965980703809046,0.9824079164376031
382,852.png,0.7287711825168997,0.5732808857808858,0.5944108761329305,0.9416128260349366
383,208.png,0.9271700641209685,0.864228367528992,0.8957100591715976,0.960920452291212
384,3133.png,0.9551900170164492,0.9142236699239956,0.9600912200684151,0.9503386004514672
385,382.png,0.0,0.0,0.0,0.0
386,3148.png,0.7194901645925331,0.5618778901167804,0.634649433427762,0.8305143651529193
387,1084.png,0.9758929449965561,0.9529208301306688,0.9802332476774066,0.9715909090909091
388,1402.png,0.9484536082474228,0.9019607843137255,0.9277310924369748,0.9701230228471002
389,1660.png,0.6566182515757741,0.48878008975928194,0.5186147186147186,0.8946975354742345
390,3904.png,0.8038377066235117,0.6720139157325087,0.855350553505535,0.758177060619276
391,397.png,0.04560930172801439,0.023336839337365238,0.023336839337365238,1.0
392,1254.png,0.5813040062843677,0.4097452934662237,0.41202672605790647,0.9866666666666667
393,3978.png,0.8858695652173914,0.7951219512195122,0.806930693069307,0.9819277108433735
394,402.png,0.0,0.0,0.0,0.0
395,1793.png,0.8762959058162011,0.77982799061767,0.7887078918235015,0.9857679383277328
396,942.png,0.0,0.0,0.0,0.0
397,1419.png,0.9448447530459846,0.8954556741991557,0.9161585365853658,0.975385447660265
398,2811.png,0.07461092462618248,0.03875108962675331,0.03921096944912196,0.7676609105180534
399,351.png,0.9453541858325667,0.8963712491277042,0.8969972067039106,0.999222092570984
400,2230.png,0.5888324873096447,0.4172661870503597,0.7219917012448133,0.49714285714285716
401,3779.png,0.9773257045984319,0.9556568586821385,0.9750528541226215,0.9796091758708582
402,3759.png,0.8509806112756327,0.7406146664073138,0.8356194447492593,0.8669171220400729
403,2550.png,0.9701778953373787,0.9420829975825947,0.9561439378450215,0.9846299610485314
404,2459.png,0.9298349056603773,0.8688705234159779,0.9238429994141769,0.9359050445103858
405,2145.png,0.5825242718446602,0.410958904109589,0.5369127516778524,0.636604774535809
406,3752.png,0.9604573606479276,0.923923006416132,0.9431137724550899,0.9784507862550961
407,3890.png,0.9660152931180969,0.934264585045193,0.9482902418682235,0.9844155844155844
408,2302.png,0.8107511045655376,0.6817337461300309,0.8741564112743152,0.7559217301750772
409,2282.png,0.9750747756729811,0.9513618677042801,0.9672720733680993,0.9830043859649122
410,1118.png,0.8873846153846154,0.797566371681416,0.8092031425364759,0.9822888283378747
411,1810.png,0.8848680281858353,0.7935096926207561,0.8016663059943735,0.9873400852878464
412,157.png,0.9007092198581561,0.8193548387096774,0.8273615635179153,0.9883268482490273
413,515.png,0.917981072555205,0.8483965014577259,0.9402261712439418,0.8967642526964561
414,1844.png,0.6741472172351886,0.5084631008801624,0.5226165622825331,0.9494310998735778
415,658.png,0.9566395663956639,0.9168831168831169,0.9438502673796791,0.9697802197802198
416,1820.png,0.0,0.0,0.0,0.0
417,2509.png,0.9654768870684611,0.9332579185520362,0.9907359752959342,0.9414737528529508
418,837.png,0.0,0.0,0.0,0.0
419,1805.png,0.9711876317638791,0.9439890710382514,0.9728968673002464,0.9694843914415995
420,2936.png,0.9101123595505618,0.8350515463917526,0.8466898954703833,0.9838056680161943
421,3152.png,0.9583958824790907,0.9201152975087502,0.9625242300236916,0.9543027973521248
422,1864.png,0.9378663540445487,0.8830022075055187,0.9302325581395349,0.9456264775413712
423,3084.png,0.9401609704887437,0.887079022672243,0.9072489869428185,0.9755507141128056
424,3154.png,0.6689181039681582,0.502537151141718,0.5972431617488693,0.7601425438596491
425,3050.png,0.8750697155605132,0.7778879524045612,0.7956389452332657,0.9721189591078067
426,2189.png,0.9186676994577847,0.8495702005730659,0.9081163859111792,0.9294670846394985
427,1312.png,0.7970085470085471,0.6625222024866785,0.9769512833944474,0.673042223024179
428,2576.png,0.9131726855740034,0.840218748142424,0.9580452758573946,0.8723154776598371
429,400.png,0.0,0.0,0.0,0.0
430,3424.png,0.5355818347211532,0.365730122324159,0.8789618741387231,0.38512629566267487
431,3500.png,0.9376606683804627,0.882637628554144,0.9164572864321608,0.9598684210526316
432,552.png,0.9026808666911494,0.822623828647925,0.9967558799675588,0.8248322147651007
433,3223.png,0.9468649334591481,0.8990916393746524,0.9338896020539152,0.9602058998218175
434,2479.png,0.9263439831643391,0.8627940128296507,0.9057239057239057,0.9479248238057948
435,2275.png,0.9674479166666666,0.9369482976040353,0.9477040816326531,0.988031914893617
436,955.png,0.9576547231270358,0.91875,0.939297124600639,0.9767441860465116
437,847.png,0.9471817410748709,0.8996631023875787,0.925976179707523,0.9693813131313131
438,160.png,0.0,0.0,0.0,0.0
439,1126.png,0.9256900212314225,0.8616600790513834,0.889795918367347,0.9646017699115044
440,3360.png,0.9427696275995486,0.8917352851479109,0.9733688415446072,0.9140356361362926
441,3293.png,0.8523321956769055,0.7426645519429025,0.9852709100473435,0.7510024057738572
442,950.png,0.923536036036036,0.8579349304320536,0.9674413117848295,0.883442852526123
443,2248.png,0.7205555953318536,0.5631785114717404,0.9318518518518518,0.5873701412396405
444,2371.png,0.9332517963614126,0.8748566842467324,0.8976530792306335,0.9717906265919511
445,573.png,0.9777433713953938,0.9564558879212419,0.9863334634908238,0.9693016116653875
446,1976.png,0.9534619750283769,0.911062906724512,0.9395973154362416,0.967741935483871
447,2711.png,0.8457754515760891,0.732765086941698,0.8281442663378545,0.8641737032569361
448,3475.png,0.7582715749402665,0.6106581436305525,0.9272979397781299,0.641364663972049
449,1626.png,0.9634608509116911,0.9294977924944813,0.9629788450543167,0.9639433395335527
450,1364.png,0.948768472906404,0.9025304592314901,0.9102079395085066,0.9907407407407407
451,2733.png,0.6418439716312057,0.4725848563968668,0.6510791366906474,0.6328671328671329
452,1817.png,0.7858418574443904,0.6472318801818668,0.6740947075208914,0.9420007785130401
453,1412.png,0.958406561218512,0.9201349831271091,0.9578454332552693,0.958968347010551
454,3291.png,0.8684759916492694,0.7675276752767528,0.9847448711204629,0.7767634854771784
455,93.png,0.0,0.0,0.0,0.0
456,747.png,0.9690109482278716,0.9398848092152627,0.961694290976059,0.9764397905759162
457,3022.png,0.6905649128036966,0.5273762094479226,0.758513425016372,0.6337893296853625
458,3828.png,0.5948051948051948,0.4232902033271719,0.8609022556390977,0.45436507936507936
459,55.png,0.9252042740414834,0.8608187134502924,0.8953771289537713,0.9570871261378413
460,811.png,0.9672893745846562,0.9366509366509367,0.9901738473167044,0.9454387990762124
461,3560.png,0.9172932330827067,0.8472222222222222,0.9020783373301359,0.9330301777594047
462,2353.png,0.06699846860643185,0.034660328777975834,0.20891364902506965,0.03989664868151075
463,973.png,0.9621304999318894,0.9270245439033994,0.9556217020700852,0.9687285694692086
464,2446.png,0.9062612235125105,0.8285901926444834,0.9785418821096173,0.8439241917502787
465,2015.png,0.1409090909090909,0.07579462102689487,0.8794326241134752,0.0765904879555281
466,3877.png,0.8861985472154965,0.7956521739130434,0.9941496030087756,0.7993951612903226
467,3914.png,0.9782906317230589,0.9575038284839203,0.9716394716394716,0.9850334777471446
468,3789.png,0.9491525423728814,0.9032258064516129,0.9459459459459459,0.9523809523809523
469,3612.png,0.9466231607461675,0.898655756867329,0.9295127554104703,0.9643753135975915
470,961.png,0.9557397779963468,0.9152314316469322,0.9384657836644592,0.97366160893215
471,2184.png,0.919431279620853,0.8508771929824561,0.9765100671140939,0.8686567164179104
472,3020.png,0.4539808917197452,0.29364507158306724,0.46676489849377867,0.44187848729076257
473,3766.png,0.0,0.0,0.0,0.0
474,2850.png,0.9580363176596256,0.9194526967655551,0.9587678345477552,0.9573059161801865
475,3388.png,0.8477174275241586,0.7356853672643147,0.7581959070137095,0.9612090680100756
476,2667.png,0.9282422646477947,0.8660933660933661,0.8779576587795765,0.9846368715083799
477,2562.png,0.956197576887232,0.9160714285714285,0.9808795411089866,0.9327272727272727
478,1786.png,0.5629373807143505,0.391727801669618,0.95,0.39997417021826165
479,3273.png,0.6265424326366155,0.4561789512284562,0.5165576663552373,0.7960326347784354
480,1484.png,0.9646954986760812,0.9317988064791134,0.9621478873239436,0.9672566371681416
481,1504.png,0.6806109543729935,0.5158531190089958,0.5168439716312057,0.9962973511819995
482,2938.png,0.9039548022598869,0.8247422680412371,0.8362369337979094,0.9836065573770492
483,82.png,0.9027345102111458,0.8227129337539432,0.8506196999347684,0.9616519174041298
484,186.png,0.9559129612109744,0.9155491119971004,0.937291280148423,0.9752895752895753
485,3518.png,0.9129080319653258,0.8397707450784949,0.9751157407407407,0.8581614463967405
486,2359.png,0.9406003992617423,0.8878617649150252,0.932486930545183,0.94885629607113
487,1830.png,0.0,0.0,0.0,0.0
488,560.png,0.020066889632107024,0.010135135135135136,0.010135135135135136,1.0
489,502.png,0.5534308211473565,0.38258164852255055,0.673972602739726,0.46946564885496184
490,2677.png,0.9448424485992195,0.8954515345550894,0.981604744039695,0.9107343364024253
491,2027.png,0.9673462622244323,0.9367576243980739,0.9659053293611387,0.9687915006640107
492,3480.png,0.7661635774050203,0.6209604153147307,0.9486467730742539,0.64255976363148
493,3583.png,0.9224533909754121,0.8560682046138415,0.9055702917771883,0.9399779735682819
494,2552.png,0.9057177296787379,0.8276819923371648,0.8869841921576679,0.9252596637755648
495,992.png,0.0,0.0,0.0,0.0
496,2373.png,0.6847621607094866,0.5206375153248877,0.5245573789777072,0.9858500994914879
497,2927.png,0.7824786963671699,0.6426817288801572,0.649379652605459,0.9842045881910493
498,1618.png,0.8621733427504793,0.7577369867872661,0.7885751199704688,0.9509236590251502
499,3469.png,0.9025641025641025,0.822429906542056,0.822429906542056,1.0
500,3621.png,0.8979479662880177,0.8147963424771405,0.8344968499914864,0.9718421574459647
501,2207.png,0.9540380827314511,0.9121155053358443,0.9161412358133669,0.9952054794520548
502,1325.png,0.9365976145637162,0.8807556080283353,0.8838862559241706,0.9959946595460614
503,1507.png,0.9149855907780979,0.8432934926958832,0.853781512605042,0.9856422196352348
504,3615.png,0.9494263423588802,0.9037218242180675,0.9230769230769231,0.9773242630385488
505,3923.png,0.8157051282051281,0.6887686062246279,0.7118881118881119,0.9549718574108818
506,966.png,0.949579831932773,0.904,0.9377593360995851,0.9617021276595744
507,1294.png,0.8993659235017386,0.8171343616428173,0.9819115676641358,0.829622641509434
508,1330.png,0.9746798883219409,0.9506103286384977,0.9836766420520793,0.9658462125548559
509,1206.png,0.0,0.0,0.0,0.0
510,3240.png,0.9092261904761904,0.8335607094133697,0.8709907341411262,0.9509727626459143
511,1247.png,0.9509157509157509,0.9064245810055865,0.9284692417739628,0.9744744744744744
512,915.png,0.0,0.0,0.0,0.0
513,3452.png,0.9464063149148317,0.8982649842271293,0.9555369127516778,0.9374485596707819
514,1193.png,0.9819297647459939,0.9645010046885466,0.9846827133479212,0.9791921664626683
515,3966.png,0.001519756838905775,0.0007604562737642585,0.0008766803039158387,0.005703422053231939
516,3754.png,0.4170960017415282,0.2635005042633171,0.2688997005988024,0.9291949563530553
517,1115.png,0.9771669575334496,0.9553533342812456,0.9775934817401426,0.9767408053496147
518,2986.png,0.9046888151705698,0.8259651026127837,0.8631081719414265,0.9504785684560966
519,2747.png,0.9413905133203379,0.889270807758409,0.9160343955488113,0.9681903234429297
520,2033.png,0.915873015873016,0.8448023426061494,0.8472834067547724,0.9965457685664939
521,3843.png,0.27678113787801123,0.16061867935752527,0.9608540925266904,0.16167664670658682
522,807.png,0.9081675835801947,0.8317829457364341,0.8709415584415584,0.9487179487179487
523,3611.png,0.7785335413416536,0.6373761111678757,0.7507521964135275,0.8084499740798341
524,2957.png,0.5365030449776212,0.3665897924395869,0.8014028934677773,0.4032204698356678
525,2580.png,0.9164525268498385,0.8457889936150805,0.9425996204933587,0.8917168867803564
526,2875.png,0.9779487408865232,0.9568490153172866,0.9753747323340471,0.9805363709749754
527,3677.png,0.9422492401215806,0.8908045977011494,0.9185654439562685,0.9671866594943518
528,1334.png,0.8314061917195076,0.7114586658155123,0.9636835278858625,0.7310593637258117
529,2255.png,0.8296296296296296,0.7088607594936709,0.8235294117647058,0.835820895522388
530,474.png,0.943716268311488,0.8934306569343066,0.9760765550239234,0.9134328358208955
531,3445.png,0.912534435261708,0.8391386953768207,0.8691374221056084,0.9604929322218195
532,1209.png,0.23759263417920504,0.13481141692150866,0.1354673495518566,0.9653284671532847
533,2118.png,0.983959390862944,0.9684252597921663,0.9771146284907752,0.9909007258971475
534,828.png,0.9281961471103328,0.8660130718954249,0.9097596861206474,0.9473953013278856
535,909.png,0.831468181058961,0.7115494568324757,0.9741682974559687,0.7252331002331003
536,1902.png,0.9738073533880279,0.9489517943858818,0.9738665370122767,0.9737481769567331
537,1631.png,0.7708333333333333,0.6271186440677966,0.8856382978723404,0.6823770491803278
538,167.png,0.9730155603702973,0.9474491752972766,0.9622126996493962,0.9840637450199203
539,2908.png,0.7411337615191288,0.5887311446317658,0.8732178109234481,0.64375808538163
540,640.png,0.9497594271008168,0.9043255913062007,0.9307017543859649,0.9696138907927805
541,3253.png,0.9274275979557068,0.8646759847522236,0.8980534477070273,0.9587883057414582
542,28.png,0.8507570295602019,0.740276035131744,0.740276035131744,1.0
543,159.png,0.75,0.6,0.8110749185667753,0.6974789915966386
544,1453.png,0.9810714595814883,0.9628461866212186,0.9769150959709494,0.9852633414719218
545,2218.png,0.918954248366013,0.8500604594921403,0.9012820512820513,0.9373333333333334
546,2723.png,0.9549457300839649,0.9137762100725064,0.956414726694698,0.9534812391371026
547,526.png,0.963971512358609,0.9304488475535786,0.9704765921552088,0.9575530586766542
548,3724.png,0.8179302711676811,0.6919475655430711,0.7172436104820447,0.9515021459227467
549,2906.png,0.9565217391304347,0.9166666666666666,0.9434086422461067,0.9700045105999098
550,731.png,0.9649289099526066,0.9322344322344323,0.954375,0.9757188498402556
551,557.png,0.8036018495984425,0.6716842961757526,0.6894967634161621,0.9629629629629629
552,3584.png,0.9224533909754121,0.8560682046138415,0.9055702917771883,0.9399779735682819
553,2140.png,0.942685370741483,0.8915845337376801,0.9453376205787781,0.9400479616306955
554,944.png,0.8408779149519889,0.7254437869822485,0.7503059975520195,0.9563182527301092
555,2085.png,0.9486910994764397,0.9023904382470119,0.9320987654320988,0.9658848614072495
556,3420.png,0.9126314422952096,0.8393027698185291,0.8750311177495643,0.9536082474226805
557,485.png,0.005707151774567505,0.0028617420854945446,0.021768707482993196,0.003284072249589491
558,3979.png,0.951530612244898,0.9075425790754258,0.9688311688311688,0.9348370927318296
559,17.png,0.5529411764705883,0.3821138211382114,0.3821138211382114,1.0
560,234.png,0.0,0.0,0.0,0.0
561,1991.png,0.9573664328116568,0.9182194616977226,0.9704595185995624,0.9446219382321619
562,2646.png,0.8923544024289263,0.8056316969847994,0.8377818087587457,0.9545320342485976
563,3032.png,0.9244604316546763,0.8595317725752508,0.9379562043795621,0.9113475177304965
564,1292.png,0.9473003556417717,0.8998771498771498,0.9814649397052255,0.9154342845240575
565,3939.png,0.9673928125433606,0.9368449341574846,0.9595375722543352,0.9753777280358142
566,824.png,0.9622595568541515,0.9272641952135148,0.9729197439684885,0.9518304431599229
567,3165.png,0.9395125080179603,0.8859251194580536,0.9092997268438043,0.971802016985138
568,1107.png,0.9618477331052181,0.9264996704021095,0.945191661062542,0.9791013584117032
569,2678.png,0.9448424485992195,0.8954515345550894,0.981604744039695,0.9107343364024253
570,2139.png,0.8016987912446912,0.6690294438386042,0.9863344051446945,0.6752889378095762
571,3920.png,0.8826728826728826,0.7899860917941586,0.8022598870056498,0.9810017271157168
572,428.png,0.9602989257356375,0.9236298292902066,0.976258309591643,0.9448529411764706
573,2324.png,0.0,0.0,0.0,0.0
574,97.png,0.0,0.0,0.0,0.0
575,1933.png,0.9404309252217998,0.8875598086124402,0.9115479115479116,0.9712041884816754
576,2253.png,0.7119266055045871,0.5527065527065527,0.5542857142857143,0.9948717948717949
577,742.png,0.0,0.0,0.0,0.0
578,2130.png,0.9563758389261745,0.9163987138263665,0.9405940594059405,0.9726962457337884
579,3207.png,0.8624371859296481,0.7581446714522363,0.8902866035533653,0.836277256669509
580,1161.png,0.8752507019655034,0.7781740370898717,0.8252647503782148,0.9316823228010248
581,1377.png,0.9486366518706404,0.902291917973462,0.9608220937700707,0.936756418284283
582,1560.png,0.9426644182124789,0.8915470494417863,0.9832893579595426,0.9052631578947369
583,307.png,0.0,0.0,0.0,0.0
584,3417.png,0.6914628518689432,0.528424319368035,0.9292979409575788,0.5505584950029394
585,1356.png,0.9569474080582403,0.9174488567990373,0.964819033156163,0.9492031872509961
586,2452.png,0.5372050816696914,0.36724565756823824,0.37755102040816324,0.9308176100628931
587,2204.png,0.9528519617540389,0.9099496221662469,0.9174603174603174,0.9910836762688614
588,991.png,0.0,0.0,0.0,0.0
589,728.png,0.9682337992376112,0.9384236453201971,0.9554858934169279,0.9813264649066323
590,2142.png,0.8377808988764045,0.720845921450151,0.9636510500807755,0.7409937888198758
591,2737.png,0.9427480916030534,0.8916967509025271,0.9285714285714286,0.9573643410852714
592,2043.png,0.17438423645320197,0.09552077711818673,1.0,0.09552077711818673
593,1047.png,0.42245199409158046,0.26779026217228463,0.8773006134969326,0.2782101167315175
594,3878.png,0.8861985472154965,0.7956521739130434,0.9941496030087756,0.7993951612903226
595,2179.png,0.9624305782424045,0.9275818639798489,0.9892545332437878,0.9370229007633588
596,2570.png,0.9486552567237164,0.9023255813953488,0.943094080640549,0.9542824074074074
597,2094.png,0.9575903614457832,0.9186315302820157,0.9707750388629802,0.944759023125135
598,2432.png,0.9135082604470359,0.8407871198568873,0.8501891136326262,0.9870179457808324
599,242.png,0.9753623188405796,0.9519094766619519,0.9593727726300784,0.9918938835666913
600,2356.png,0.2336459286367795,0.13227581741663968,0.8129725427775567,0.13642737896494156
601,1233.png,0.919327413565086,0.8506993006993007,0.9751503006012024,0.8695496783416726
602,3101.png,0.005998286203941732,0.0030081650193382035,0.003481720964934096,0.021638330757341576
603,52.png,0.8358771433955154,0.7180317254775008,0.9917281466577241,0.7223579221625143
604,1109.png,0.9795711632618606,0.9599602911978822,0.973816717019134,0.9853940217391305
605,3760.png,0.4591163864160896,0.2979565636032952,0.3056073740809832,0.9224908910235177
606,3630.png,0.9543297380585516,0.9126488270658965,0.9592367736339983,0.9494726514594064
607,2692.png,0.8387776606954689,0.7223230490018149,0.7526475037821483,0.9471680152308425
608,1674.png,0.9447165850244926,0.8952254641909815,0.9453781512605042,0.9440559440559441
609,81.png,0.17391304347826084,0.09523809523809523,0.09523809523809523,1.0
610,155.png,0.0,0.0,0.0,0.0
611,2268.png,0.6936642717178315,0.531,0.7375,0.654747225647349
612,2653.png,0.9714621453751888,0.9445079157826016,0.9641786071309564,0.9788565629228687
613,1964.png,0.9331075359864521,0.8746031746031746,0.8887096774193548,0.982174688057041
614,72.png,0.9397590361445783,0.8863636363636364,0.9087378640776699,0.972972972972973
615,2888.png,0.11077694235588971,0.058636243035287874,0.8666666666666667,0.059170013386880854
616,759.png,0.0,0.0,0.0,0.0
617,2514.png,0.9395644727183754,0.8860175357637287,0.9885018019564098,0.8952440161641281
618,1611.png,0.8833294726275964,0.7910385838749827,0.9681787406905891,0.8121539116853613
619,2775.png,0.8237791932059447,0.7003610108303249,0.7003610108303249,1.0
620,613.png,0.954208460532054,0.9124270225187656,0.9666445769825491,0.9420882669537136
621,41.png,0.928721174004193,0.8669275929549902,0.9486081370449678,0.9096509240246407
622,305.png,0.9395604395604396,0.8860103626943006,0.9749144811858609,0.9066808059384942
623,2202.png,0.9327354260089687,0.8739495798319328,0.9386281588447654,0.9269162210338681
624,1450.png,0.897104900363454,0.8134090909090909,0.998047964305633,0.8147052128386069
625,916.png,0.7456063268892795,0.5943957968476358,0.6168665939658307,0.9422543031649084
626,2271.png,0.716824644549763,0.5586334256694367,0.9758064516129032,0.5664794007490637
627,3591.png,0.8195804195804195,0.6943127962085308,0.8042086001829826,0.8355513307984791
628,3483.png,0.8047740835464621,0.6733238231098431,0.681849082256968,0.981769240181084
629,1797.png,0.10617525018306077,0.056063925763629334,0.05805418390497798,0.6205420827389444
630,3758.png,0.9499487068732789,0.9046688605512135,0.965324262043235,0.9350552721088435
631,432.png,0.9586466165413534,0.9205776173285198,0.9649952696310312,0.9523809523809523
632,1755.png,0.6675704839111307,0.5010174841147889,0.5191273290589096,0.9349039057656541
633,1972.png,0.920778318276581,0.8531873792659369,0.9265734265734266,0.9150552486187845
634,1225.png,0.17495335308967183,0.0958624007697859,0.8524064171122995,0.09748043052837574
635,254.png,0.9417971970321517,0.8899968837644125,0.9834710743801653,0.9035115469788042
636,2575.png,0.9131726855740034,0.840218748142424,0.9580452758573946,0.8723154776598371
637,1244.png,0.9279757391963609,0.8656294200848657,0.8780487804878049,0.9839228295819936
638,231.png,0.0,0.0,0.0,0.0
639,2983.png,0.9173296437218956,0.8472843450479233,0.8769012753897024,0.9616659759635309
640,1437.png,0.9380668566986265,0.8833577354807223,0.8898721730580138,0.9917808219178083
641,615.png,0.952453653217012,0.9092234020403914,0.9646565054119726,0.9405556752099935
642,1654.png,0.8445109780439121,0.7308688892727587,0.7722212082496805,0.9317330984364678
643,3462.png,0.8384650215078108,0.72185946788812,0.7334389543519161,0.9785969084423306
644,1604.png,0.931909212283044,0.8725,0.9281914893617021,0.935656836461126
645,729.png,0.9166666666666666,0.8461538461538461,0.8896551724137931,0.9453697534976683
646,3143.png,0.8795082574242761,0.7849306014540648,0.865219291854874,0.894277108433735
647,2193.png,0.9515743756786101,0.9076222038111019,0.9079983423124741,0.9995437956204379
648,3861.png,0.8115653040877369,0.6828859060402684,0.931350114416476,0.7190812720848057
649,3126.png,0.6902151847340642,0.5269683818970862,0.5438259756877799,0.9444444444444444
650,2311.png,0.4841237113402062,0.3193688792165397,0.44168547780285927,0.5355839416058394
651,2401.png,0.9572649572649572,0.9180327868852459,0.9884014120020171,0.928030303030303
652,345.png,0.08505861810925419,0.04441839260127654,0.05835044490075291,0.15685372585096596
653,1101.png,0.9346879535558781,0.8773841961852861,0.9044943820224719,0.9669669669669669
654,2613.png,0.9138727163220238,0.8414048059149722,0.9233265720081136,0.904610492845787
655,3196.png,0.8621414913957934,0.7576877835657873,0.8126520681265207,0.9180494757202484
656,3229.png,0.9367296631059984,0.8809891808346213,0.9336609336609336,0.9398186314921682
657,2358.png,0.06684526087511163,0.03457832915401874,0.20793650793650795,0.03982368141054871
658,1472.png,0.8872053872053872,0.7972768532526475,0.808282208588957,0.9832089552238806
659,1362.png,0.9347996857816182,0.8775811209439528,0.9296875,0.9399684044233807
660,700.png,0.9610738255033557,0.9250645994832042,0.9559412550066756,0.9662618083670715
661,2447.png,0.9313108891355285,0.8714516501269328,0.9749548153885876,0.8914069877242682
662,818.png,0.9260273972602739,0.8622448979591837,0.898936170212766,0.9548022598870056
663,2836.png,0.10175106483672502,0.05360259286960858,0.05360259286960858,1.0
664,1091.png,0.9548563611491108,0.9136125654450262,0.9202373104812129,0.992181947405828
665,1574.png,0.9861051313162942,0.9725911056207536,0.9880774962742176,0.984140625
666,43.png,0.9094269870609982,0.8338983050847457,0.9723320158102767,0.8541666666666666
667,3937.png,0.9748953974895397,0.9510204081632653,0.9620148637489678,0.9881255301102629
668,3750.png,0.9650617528564823,0.9324824505424377,0.9813297515110813,0.9493243243243243
669,1762.png,0.0026578073089701,0.0013306719893546241,0.0013306719893546241,1.0
670,1440.png,0.9755854509217737,0.9523346303501945,0.9697870232788509,0.981453634085213
671,1447.png,0.9657056974996584,0.9336856010568032,0.9854991634132738,0.9466916688990088
672,2109.png,0.9042637862421831,0.8252568226626543,0.861646803900325,0.9513157894736842
673,226.png,0.4448246364414029,0.28602860286028603,0.30127462340672073,0.8496732026143791
674,1113.png,0.9730994152046785,0.9476082004555809,0.9675824974560255,0.9786796059403029
675,2644.png,0.8515068493150684,0.7414122137404581,0.7908396946564885,0.9222551928783382
676,1832.png,0.9489795918367346,0.9029126213592233,0.9189723320158103,0.9810126582278481
677,619.png,0.8712132517534696,0.7718138551031201,0.8590347263095939,0.8837420526793823
678,1296.png,0.9616486665197267,0.926130333262577,0.9764995523724261,0.9472427268779853
679,928.png,0.6210023281460605,0.4503287719921806,0.906618962432916,0.4722325754752143
